text,true_label,pred_prob,pred_label,pred_cat
 Tencent revealed the real number of deaths.		,0,0.00047845062,,不确定
#IndiaTodayMagazine #Promo pic.twitter.com/Z3UENQax5R",1,0.00067484705,,不确定
"India-China standoff continues amidst COVID-19 fear. Watch top headlines of this our with @SardesaiRajdeep.
#NewsToday
Live    pic.twitter.com/BXYfzOkBmt",1,0.0006341369,,不确定
"The director of ILBS Dr SK Sarin talks about the questions being raised in #Delhi about COVID-19 testing. Listen in.
#NewsToday @SardesaiRajdeep pic.twitter.com/Lx36TPcXCK",1,0.0005321905,,不确定
"Watch this report to know how physiotherapists are changing the way they function in post Covid world!
@DrBluemonk (Dr Saif Naqvi) @imraina @ankit_tyagi01
#ITVideo #6PMPrime pic.twitter.com/KYzGjo4gQJ",1,0.00047133127,,不确定
"#CoronavirusCrisis | Mumbai, Delhi, Chennai account for 40% of all COVID-19 cases reported across India so far. Here's a report. #ITVideo pic.twitter.com/FowXJWpp1I",1,0.00063107937,,不确定
"Huge spike witnessed in COVID-19 cases in #Delhi. Watch our special report on cities with the majority of Coronavirus cases. 
#Breaking #TTP pic.twitter.com/DKQXD7Ot0w",1,0.0006061964,,不确定
"Britain says nearly 30,000 COVID-19 tests sent to U.S. lab came back void    pic.twitter.com/zLGWpd4c9S",1,0.00076418207,,不确定
Roche test receives FDA emergency use approval for COVID-19 patients    pic.twitter.com/vjfCIETaFI,1,0.00054205896,,不确定
AstraZeneca aims at two billion doses with new COVID vaccine deals    pic.twitter.com/s81jMb7cZW,1,0.000547153,,不确定
"Britain says nearly 30,000 COVID-19 tests sent to U.S. lab came back void    pic.twitter.com/KFZWA90NVh",1,0.00076418207,,不确定
The leader of Britain's COVID-19 test and trace programme said she hoped data on the numbers of people tested and contacts traced within 24 hours would be available from next week once it had been validated   ,1,0.00068809604,,不确定
"George Floyd was infected with COVID-19, autopsy reveals    pic.twitter.com/sdw2AeRKjw",1,0.0006155036,,不确定
"The Hindu spoke to families of three policemen who died of COVID-19 and they shared their stories in the aftermath.
  ",1,0.0004742368,,不确定
"In an embattled industry stepping back out into a world of changed rules, #WhatsApp-based delivery platform BroEat offers restaurants a new way to reach more customers and to turn a profit after the COVID-19 #lockdown.  ",1,0.0005826567,,不确定
"In Opinion

""Months into the coronavirus pandemic, scientists have identified some clear patterns in which people who suffer from Covid-19 are most likely to die,"" writes Yaryna Serkez.   ",1,0.00050435023,,不确定
Authors retract a medical study showing that hydroxychloroquine was dangerous for hospitalized covid-19 patients   ,1,0.0004902247,,不确定
Scientist behind Sweden's covid-19 strategy suggests it allowed too many deaths   ,1,0.0004699157,,不确定
Spain marks 10 days of mourning for covid victims while celebrating a return to normal life   ,1,0.000695064,,不确定
Making up with the Joneses: how Covid-19 has brought neighbours closer   ,1,0.00047481872,,不确定
Coronavirus world map: which countries have the most Covid-19 cases and deaths?   ,1,0.0005709225,,不确定
AstraZeneca doubles capacity for potential Covid-19 vaccine to 2bn doses   ,1,0.00057692727,,不确定
"The rate payable by the government to private hospitals for people availing Covid-19 treatment under the CMCHIS has been categorised on the basis of parameters like symptoms and facilities.
#TamilNadu #RE  ",1,0.0005478057,,不确定
"#Assam health minister @himantabiswa said 285 positive cases for Covid-19 detected in the state on Thursday. #IndiaFightsCorona
(By @hemantakrnath)  ",1,0.001015181,,不确定
"#IndiaFightsCorona | Supreme Court to hear PIL on fixing the upper limit of COVID treatment at private hospitals

#Coronavirus India LIVE updates -    pic.twitter.com/cL1BKjqzHT",1,0.0005866489,,不确定
"#IndiaFightsCorona | Guidelines issued for restaurants, offices to reopen; COVID cases at 2.16 lakh

#Coronavirus India LIVE updates -    pic.twitter.com/WuavBgq5OR",1,0.0006827035,,不确定
"#IndiaFightsCorona | With nearly 10,000 fresh cases, India's coronavirus count climbs to 226,770. Take a look at this COVID-19 tracker by #DIU.
Read full story -    pic.twitter.com/X9FSP60Rpd",1,0.0004804725,,不确定
"Delhi Covid crisis| AAP's@raghav_chadha accuses RML of inaccurate testing   
Watch him live with @ankit_tyagi01
#6PMPrime 
Live:    pic.twitter.com/IjINNrsQU1",1,0.0006145458,,不确定
"#IndiaTodayInsight | Monsoon has commenced in #Mumbai, but the Brihanmumbai Municipal Corporation is yet to carry out a thorough cleaning of the drains that snake through the cramped lanes of #Dharavi, which remains a COVID hotspot.
ð· @MandarDeodhar4 pic.twitter.com/PI98r9WBh0",1,0.00080589845,,不确定
"As #Delhi & #Mumbai turn #covid hotspots, are enough hospital beds available? How will two of India's biggest cities deal with increasing viral case load? Special India Today reality check with @rahulkanwal at 8 PM on #Newstrack pic.twitter.com/oo5hehWTBE",1,0.001148525,,不确定
"Rebuilding post-#covid #India. 
Watch former Governor of the Reserve Bank of India, Raghuram Rajan LIVE and exclusive on India Today TV, tonight at 9 PM.
Watch #NewsToday with @sardesairajdeep. pic.twitter.com/itv65dUAad",1,0.0011835224,,不确定
"Rising #COVID cases: Experts claim #India could be the fourth most affected nation within two weeks.
#ITVIdeo #Coronavirus pic.twitter.com/I7XIizvtRt",1,0.0010186392,,不确定
"Is #Delhi in #COVID disarray?.. Watch @nikhil_lakhwani's report
#TTP with @preetichoudhry. pic.twitter.com/jb3rQtK0RN",1,0.00047523185,,不确定
"Centre informs Supreme Court that it has no power to order private and charitable hospitals to treat #Covid patients for free.
#ITVideo pic.twitter.com/ksSmHOyegE",1,0.000601351,,不确定
"#Coronavirus update from Delhi

ªï¸ Total COVID-19 cases: 26,334  
ªï¸ 1,330 new cases in the last 24 hours
ªï¸ 10,315 people have recovered so far",1,0.0009066655,,不确定
"Watch | ""Those who are in direct touch with COVID patient or have comorbidity should be tested first"": Dr Ajoy Kumar, Spokesperson, AAP

#CoronavirusPandemic pic.twitter.com/FDVSreUtzI",1,0.00056324323,,不确定
"UK's death toll from confirmed COVID-19 cases tops 40,000    pic.twitter.com/i9zBAYS6Bg",1,0.00061281817,,不确定
Undiagnosed COVID-19 could mean English toll is higher than thought: ONS    pic.twitter.com/f1gbN1eRfi,1,0.000979786,,不确定
UK halts trial of hydroxychloroquine as 'useless' for COVID-19 patients    pic.twitter.com/5vlIdrG5NX,1,0.00054393156,,不确定
U.S. unemployment rate seen near 20% as COVID slams jobs market again in May    pic.twitter.com/Dzpx9MPDv5,1,0.0013556723,,不确定
It's not over': COVID-19 cases rise in some nations easing lockdowns - WHO    pic.twitter.com/jZJt6Vuafr,1,0.0006085875,,不确定
"George Floyd was infected with COVID-19, autopsy reveals    pic.twitter.com/haDAFKyJLM",1,0.0006155036,,不确定
It's not over': COVID-19 cases rise in some nations easing lockdowns: WHO    pic.twitter.com/NmVUMt8jWj,1,0.0006085875,,不确定
UK halts trial of hydroxychloroquine as 'useless' for COVID-19 patients    pic.twitter.com/rWIzQpxWIM,1,0.00054393156,,不确定
UK consumer confidence touches new decade low as COVID hits economy - GfK    pic.twitter.com/U8oY7w8y0r,1,0.052477792,,不确定
Undiagnosed COVID-19 could mean English toll is higher than thought: ONS    pic.twitter.com/pFTwpIuCkI,1,0.000979786,,不确定
Authors retract Lancet article that found risks in hydroxychloroquine against COVID-19    pic.twitter.com/fMnK1vfArl,1,0.0005989638,,不确定
"Chennai Petroleum Corporation Ltd. (CPCL) said it would have to take a significant inventory write-down of ¹1,456 crore due to COVID-19-related events 
  ",1,0.0011854834,,不确定
Serco wins Covid-19 test-and-trace contract despite £1m fine   ,1,0.0009477895,,不确定
Prime minister told to dump rhetoric and plan for new Covid wave   ,1,0.0005748568,,不确定
Coronavirus world map: which countries have the most Covid-19 cases and deaths?   ,1,0.0005709225,,不确定
Labour accuses government of cover-up over BAME Covid-19 report   ,1,0.00051666115,,不确定
"The Delhi government had directed Sir Gangaram Hospital to immediately stop ""RT PCR sampling for Covid-19 suspect/confirmed cases"". #Covid19 #ICMR | @Milan_reports  ",1,0.0005377048,,不确定
International Yoga Day 2020 to be celebrated on digital media platforms due to COVID-19    pic.twitter.com/IjFQmfgMFJ,1,0.00064760307,,不确定
"Arvind Kejriwal Warns Hospitals: ""Can't Turn Away Suspected COVID-19 Cases""    #NDTVNewsBeeps #COVID19 pic.twitter.com/aJWVLM1Ntx",1,0.0005950581,,不确定
"COVID-19 crisis shakes Brazil, but Bolsonaro keeps impeachment at bay    pic.twitter.com/wQX9VGkl3v",1,0.0009120649,,不确定
Beijing city govt to further cut COVID-19 emergency response level    pic.twitter.com/oJpdtqcKMW,1,0.0005077404,,不确定
Bolsonaro threatens WHO exit as COVID-19 kills 'a Brazilian per minute'    pic.twitter.com/QI5Mr2s76a,1,0.0005637768,,不确定
Bolsonaro threatens WHO exit as COVID-19 kills 'a Brazilian per minute'    pic.twitter.com/0h84A6439h,1,0.0005637768,,不确定
"China reports three new COVID-19 cases, two asymptomatic cases    pic.twitter.com/XVwXbGfNN5",1,0.0005483159,,不确定
Keep infected Chakma refugees out of State COVID-19 tally: Arunachal students' body | reports @rahconteur  ,1,0.0004647902,,不确定
"The COVID-19 pandemic, which has presented challenges for several nations, could be an opportunity for India to speed up the health insurance scheme Ayushman Bharat   ",1,0.0006594771,,不确定
"The roots of economy are quite robust and the negative impact of the COVID-19 pandemic is going to be temporary, while new sectors are sure to emerge after the crisis, says Rajasthan Chief Minister   ",1,0.0005821491,,不确定
"Perspective: If you want to join the outcry against racism, a doctor writes that there are ways to lessen the risk of covid-19   ",1,0.00045298284,,不确定
Anger and grief over toll of covid-19 and police violence spill out at Baltimore teen's memorial service   ,1,0.0005875497,,不确定
It feels endless': four women struggling to recover from Covid-19   ,1,0.0005397913,,不确定
"Black Lives Matter protests risk spreading Covid-19, says Hancock   ",1,0.00045123923,,不确定
BAME and single-parent families worst hit financially by Covid-19   ,1,0.000537282,,不确定
Covid-19 vaccine: AstraZeneca has 'approached Gilead over possible merger'   ,1,0.0009303748,,不确定
#CoronavirusCrisis | India is now the 5th most infected nations from COVID-19; AIIMS director Dr Randeep Guleria says peak is yet to come. Listen in. #ITVideo pic.twitter.com/aWw3uml0Xu,1,0.00054938253,,不确定
"#CoronavirusCrisis | India is now the 5th most infected nations from COVID-19; AIIMS director Dr Randeep Guleria says peak is yet to come. Listen in. 
#ITVideo #RE pic.twitter.com/rzpCOQtRjJ",1,0.0005219583,,不确定
Delhi will open its borders from June 8 but COVID-19 treatment facilities at Delhi govt hospitals will remain reserved for locals only: CM @ArvindKejriwal #ITVideo pic.twitter.com/dgoAXqVbEy,1,0.0006783934,,不确定
2 COVID-19 hospitals near Mumbai fined Rs 16 lakh for violating regulations    pic.twitter.com/PIF0jVz66q,1,0.00079595065,,不确定
UK support for Johnson's Conservatives falls as COVID deaths rise    pic.twitter.com/31UBjwYJUC,1,0.00045179034,,不确定
"Brazil takes down COVID-19 data, hiding soaring death toll    pic.twitter.com/PBTVQgv8Yj",1,0.00051831146,,不确定
Fujifilm says COVID-19 drug research may drag on into July    pic.twitter.com/PGLyKYQIIk,1,0.0006169663,,不确定
"Italy reports 53 COVID deaths on Sunday, 197 new cases    pic.twitter.com/q8hxZW8pOx",1,0.00049066904,,不确定
"Punjab Chief Minister Amarinder Singh on Sunday said the COVID-19 situation in the State had so far been manageable due to the strict imposition of lockdown and the cooperation of the people.
#COVID19 #Punjab #AmarinderSingh  ",1,0.00085864915,,不确定
"#Brazil removed from public view months of its COVID-19 data, as President #JairBolsonaro defended delays and changes to official record-keeping of the world's second-largest coronavirus #outbreak  ",1,0.0005604789,,不确定
"#Coronavirus | India's top four metropolitan clusters - Delhi, Mumbai, Kolkata and Chennai account for nearly half of the nationwide #COVID-19 tally
