text,true_label,pred_prob,pred_label
"""The drug itself is very widely available... and it's extremely cheap""

Oxford University's Prof Peter Horby says a trial into dexamethasone shows it reduces risk of death by 35% for Covid-19 patients on ventilators

Updates:  http://bbc.in/2USTwX8  pic.twitter.com/BtkHmGUVUM",1,0.000494575,
Analysis: Wuhan officials tried to cover up covid-19  and sent it careening outward  https://wapo.st/2IBuvZW ,1,0.000494613,
" Gilead Sciences announced on May 3 2020 that the new medicine for COVID-19 will be ready by next week.		",0,0.000494688,
"Opinion: Covid-19 could detonate a ""hunger pandemic."" With millions at risk, the world must act.  https://wapo.st/3aybt1Y ",1,0.000494717,
" A Royal Decree-Law approved and published in the Official State Gazette (BOE) would allow people who regularly do sports to run during the state of alarm.		",0,0.000494753,
" Indian State of Gujarat's government constructed hospital for COVID-19 patients with 2,200 beds in just 6 days.		",0,0.000494776,
" Coronavirus was found in meat (mutton).		",0,0.000494787,
" Graphs in which a comparison of deaths from different countries is allegedly attributed to a European report that blames the Government of Spain for deaths from coronavirus.		",0,0.0004948,
" Graphs in which a comparison of deaths from different countries is allegedly attributed to a European report that blames the Government of Spain for deaths from coronavirus.		",0,0.0004948,
" Image of a Muslim boy, Rizwan, who had died after being beaten up by Tanda (UP) Police for violating the lockdown restrictions mandated due to COVID-19 spread.		",0,0.000494839,
" Image of a Muslim boy, Rizwan, who had died after being beaten up by Tanda (UP) Police for violating the lockdown restrictions mandated due to COVID-19 spread.		",0,0.000494839,
"As of April 1, 46 US states and 1 US territory report some community spread of #coronavirus (COVID-19). Of those, 25 states report #COVID19 cases are ""widespread. Stay at home and practice social distancing. For info on your state, see  https://bit.ly/39gqyEH . pic.twitter.com/zayPIoEjS1",1,0.00049489,
"COVID-19 challenge is still intact and so is the political war of words between the BJP and Congress. Watch this special report. 
#TTP @PreetiChoudhry
Live  http://bit.ly/IT_LiveTV  pic.twitter.com/upP1DYX6P2",1,0.000494921,
" Senate Majority leader Mitch Connell said the Obama administration left no game plan for a pandemic.		",0,0.000494996,
" Senate Majority leader Mitch Connell said the Obama administration left no game plan for a pandemic.		",0,0.000494996,
" A text circulating in Macedonia claims that there is a huge difference between the terms ""to recover"" and ""to be cured"" and that in order for someone to be cured, they have to receive some medicine.		",0,0.000495022,
" CDC recommends men shave their beards to be protected against the new coronavirus.		",0,0.000495027,
" If everybody was vegan, we wouldn't see a coronavirus epidemic. Infograph in English.		",0,0.000495035,
"#Netflix has come up with a $100 million relief fund that will be used to support members of the entertainment and creative community in the wake of all television and film productions shut down due to the COVID-19.
#CoronavirusOutbreak https://trib.al/m8fgSsP ",1,0.000495067,
" After husband tested positive for coronavirus, wife fled from Bangalore to Agra in India.		",0,0.000495094,
" After husband tested positive for coronavirus, wife fled from Bangalore to Agra in India.		",0,0.000495094,
" Image of COVID-19 infected person's throat.		",0,0.000495102,
" A man named Muslum Alsan got out of jail due to the COVID-19 pandemic and murdered his 9 year old daughter.		",0,0.000495138,
" House Resolution 6666 includes billions of dollars to fund forced quarantining for Americans who test positive for COVID-19.		",0,0.000495149,
" Doctors encouraged by hospitals and AMA to overcount COVID-19 deaths.		",0,0.000495167,
Live updates: D.C. has region's highest rate of covid-19 deaths; Md. hospital reopens to absorb virus patients  https://wapo.st/2KstxA1 ,1,0.000495182,
" El Pa¡s publishes that Renfe is proposing an ERTE for its employees due to the coronavirus.		",0,0.000495183,
"When will an Indian citizen have access to the #COVID vaccine? @kvijayraghavan responds.  
Watch #Newstrack LIVE with @RahulKanwal:  http://bit.ly/IT_LiveTV  pic.twitter.com/PKhJl1Hnmk",1,0.000495195,
"""We are constantly engaged in discussion with states for earmarking dedicated COVID-19 hospitals"": Health Ministry official. 

#CoronavirusOutbreak #CoronavirusPandemic",1,0.000495217,
" A police commissioner from Mumbai has asked essential services to be available at certain hours.		",0,0.00049531,
" Seven children died from coronavirus within one week in Karimganj (Assam, India).		",0,0.000495325,
" Hantavirus is being compared with novel coronavirus. Message describes recent hantavirus case in China and says that 32 people in one bus were diagnosed with hantavirus.		",0,0.000495326,
"""This is a critical moment in the growing outbreak of COVID-19 in King County,"" the county said in a statement. #coronavirus https://www.indiatoday.in/world/story/coronavirus-cases-surge-us-helicopter-flies-test-kits-cruise-ship-1652925-2020-03-06 ",1,0.000495351,
" Video of Byculla (Maharashtra, India) MLA Waris Pathan threatening police to open a mosque during the Indian lockdown.		",0,0.000495389,
" Blowing hot air through a hairdryer will cure coronavirus.		",0,0.000495505,
" China is seeking court's approval to kill 20,000 people positive with coronavirus		",0,0.000495582,
"These police personnel possibly came contact with Covid-19 patients while performing their duty during lockdown 
#Maharashtra #Covid19 https://www.indiatoday.in/india/story/maharashtra-police-personnel-cops-test-positive-coronavirus-since-outbreak-1668465-2020-04-18 ",1,0.000495594,
" Pakistani doctor Osama Riaz's last message for you (while taking his last breath).		",0,0.000495634,
" A year ago, 14-year-old astrologer Abhigyan Anand had made a prediction about thecoronavirus.		",0,0.000495636,
" A photo of the vice president of Spain in the hospital allegedly visiting his father sickened by the coronavirus.		",0,0.000495662,
Analysis: The House moved quickly on a covid-19 response bill. These 4 takeaways explain what's likely to happen next.  https://wapo.st/2wSLS5Y ,1,0.000495694,
" Alkaline diet protects against the coronavirus.		",0,0.000495723,
" Italian Red Cross gives the recipe for making amuchina (hand sanitizer) at home.		",0,0.000495786,
"Inter-district bus services of the Kerala State Road Transport Corporation, that was curbed from March 25 due to Covid-19 induced lockdown, will begin on Wednesday giving much relief to the travellers.
#Kerala #Busservices
 https://trib.al/rNOXa6R ",1,0.000495865,
Johnson 'improving' as he fights COVID-19 in intensive care  https://reut.rs/3e4JSZp  pic.twitter.com/R92iCkYAXQ,1,0.000495911,
" Woman who attended a religious congregation in Delhi is claimed to not be cooperating with the medical professionals.		",0,0.000495957,
" Facebook group encourages people to report if they are contaminated in order to help authorities (authorities cannot use the data, however).		",0,0.000495973,
"Just in | Three deaths - 2 in Jaipur and one in Pratapgarh - reported in Rajasthan today, taking the toll of COVID-19 related deaths to 71: Medical and Health Department
#COVID19 #Rajasthan",1,0.000496054,
"Among other things, these medicines include influenza vaccines, anti-viral drugs such as lopinavir and ritonavir  which have been used to treat patients with COVID-19
 https://trib.al/xXmSY7F ",1,0.000496133,
" Audio from WhatsApp that says there are a doctor and two nurses hospitalized on the ICU in Terrassa (Barcelona)		",0,0.000496146,
" Audio from WhatsApp that says there are a doctor and two nurses hospitalized on the ICU in Terrassa (Barcelona)		",0,0.000496146,
" Audio from WhatsApp that says there are a doctor and two nurses hospitalized on the ICU in Terrassa (Barcelona)		",0,0.000496146,
" A statue of the Virgin Mary from Loreto will be carried by a plane over Italy to ask for the pandemic of COVID-19 to stop.		",0,0.000496211,
" Thieves in Palma (Spain) are pretending to be doctors to steal in people's houses.		",0,0.000496264,
"#IndiaFightsCorona | ""We will remain under lockdown till even a single case of Covid-19 is present in the state.""
(By @abhishek6164) https://www.indiatoday.in/india/story/coronavirus-lockdown-uttar-pardesh-new-order-extension-1663976-2020-04-06 ",1,0.000496273,
" Indian Industrialist Ratan Tata says that the country's economy will bounce back after coronavirus.		",0,0.000496274,
" From 23 March until the foreseeable future, Microsoft and Sony will shut down their gaming servers during UK school hours.		",0,0.00049628,
" If people violate the quarantine measures in Ukraine, they will be imprisoned.		",0,0.000496376,
" After COVID-19 outbreak in europe Muslims and non-Muslims have come out in the streets shouting praises for Allah and reading Kalma.		",0,0.000496421,
"""There are farmers who cannot finish their sentences when they talk about what they have to do.""
Covid-19 outbreaks at meatpacking plants have created a backlog of pigs ready to be sent to slaughter, but with nowhere to go. Farmers are having to kill them.  https://nyti.ms/2WT2nIy ",1,0.000496423,
"#IndiaFightsCorona | With nearly 10,000 fresh cases, India's coronavirus count climbs to 226,770. Take a look at this COVID-19 tracker by #DIU.
Read full story -  https://bit.ly/2z2Ke2S  pic.twitter.com/X9FSP60Rpd",1,0.000496436,
" An audio that says that MMS or sodium chlorite cures the coronavirus in 24 hours.		",0,0.000496532,
"#Ujjain stands at 19% death rate due to COVID-19, far higher than the national average of 3.35%.
#CoronavirusOutbreak https://www.indiatoday.in/india/story/ujjain-s-covid-19-death-rate-stands-at-19-1676469-2020-05-10 ",1,0.000496533,
The difference between official Covid-19 deaths and the number of people who died beyond what would be expected in a typical year is particularly stark in countries that have been slow to acknowledge the scope of the virus.  https://nyti.ms/3eHn0iM  pic.twitter.com/vYAnriAtN9,1,0.000496584,
" Viral audio clip of a Kannur based neurosurgeon suggesting remedies for the coronavirus.		",0,0.000496625,
" Dr. Deborah Birx, the coordinator of the coronavirus Reponse team in the Trump administration revealed the lack of coronavirus testing was because it was not profitable for private labs.		",0,0.000496639,
" A video where an alleged ""elite operative"" would ""tell the truth"" about the rescue of Silvia Romano, and Italian woman who was kidnapped in Kenya in 2018 and has recently got back to Italy. The man in the video claims that the money used to paid the ransom were taken from a European fund aimed at helping Italian workers during the COVID-19 emergency.		",0,0.000496662,
" A video where an alleged ""elite operative"" would ""tell the truth"" about the rescue of Silvia Romano, and Italian woman who was kidnapped in Kenya in 2018 and has recently got back to Italy. The man in the video claims that the money used to paid the ransom were taken from a European fund aimed at helping Italian workers during the COVID-19 emergency.		",0,0.000496662,
"Amid #COVID, Yoga can help keep body fit, mind serene, says President #RamnathKovind
#InternationalYogaDay
Read LIVE updates:  https://bit.ly/3enFeFv  pic.twitter.com/zNlkGO81q8",1,0.000496687,
Breakingviews - Hadas: Welfare states will be big Covid-19 winners  https://reut.rs/3bw7Av3  pic.twitter.com/LVhuRly1Hx,1,0.000496689,
" 5G exposure/radiation pollution compromises the structure and function of hemoglobin in cells and worsens COVID-19 pandemic.		",0,0.000496743,
