text,true_label,pred_prob,pred_label,pred_cat
 Taking chlorine dioxide helps fight coronavirus.		,0,5.1880643e-06,,不确定
#Covid_19india #COVID19outbreak https://www.indiatoday.in/india/story/covid-19-interstate-bus-services-suspended-in-west-bengal-1658411-2020-03-22 ",1,5.527596e-06,,不确定
"#JammuAndKashmir | According to an administration bulletin on novel coronavirus or Covid-19, 2,727 people have been home-quarantined, while 59 are in hospital isolation.

 https://www.indiatoday.in/india/story/coronavirus-in-india-positive-cases-in-jammu-kashmir-over-people-under-observation-1658522-2020-03-22 ",1,1.6503052e-05,,不确定
"The Centre has identified 75 districts across the country that have reported Covid-19 cases and asked state governments to put them under a lockdown.
#CoronavirusOutbreakIndia https://www.indiatoday.in/india/story/coronavirus-in-india-here-what-stays-open-during-a-lockdown-1658489-2020-03-22 ",1,5.7116163e-06,,不确定
"#IndiaFightsCorona | Suburban train services will also remain suspended till March 31 midnight. #Covid_19india
(By @Milan_reports & @PoulomiMSaha) https://www.indiatoday.in/india/story/coronavirus-in-india-delhi-metro-other-local-train-services-suspended-til-march-31-1658434-2020-03-22 ",1,5.2707796e-06,,不确定
"Till date, 26 Covid-19 positive cases have been confirmed in #Karnataka which includes one death. https://www.indiatoday.in/india/story/coronavirus-india-fresh-cases-reported-karnataka-govt-declares-lockdown-districts-1658538-2020-03-22 ",1,8.4485355e-06,,不确定
"A batch of 263 Indians evacuated from Italy in view of the COVID-19 outbreak there were brought back to the country on Sunday.
#Covid_19india https://www.indiatoday.in/india/story/coronavirus-263-indians-evacuated-from-italy-sent-to-itbp-quarantine-1658442-2020-03-22 ",1,6.1395826e-06,,不确定
#IndiaFightsCorona | All passengers who disembarked at New Complex of Howrah station were examined by medical officers of #WestBengal govt. #Covid_19india https://www.indiatoday.in/india/story/coronavirus-1-000-people-arrive-at-howrah-from-mumbai-by-special-train-screened-at-station-1658432-2020-03-22 ,1,7.294661e-06,,不确定
Bengali carpenter Ijarul had to flee Kerala because of the deadly #Covid_19 outbreak. https://www.indiatoday.in/india/story/bengali-carpenter-fled-kerala-coronavirus-millionaire-1658352-2020-03-22 ,1,6.8486393e-06,,不确定
"The proposal came after the Centre on Saturday opened the door for private laboratories to carry out tests for #Covid_19.
#CoronavirusPandemic #coronavirusindia https://www.indiatoday.in/india/story/allow-mplad-fund-to-be-used-to-pay-for-covid-19-tests-for-needy-owaisi-1658341-2020-03-22 ",1,6.8851214e-06,,不确定
"#LifeInTimeOfCorona  Starting up again  The wide  ranging economic impact of the COVID-19 outbreak will hit those hard who don't have the permanent contracts. The latest issue of #IndiaTodayMagazine covers the global pandemic extensively. 
Subscribe:  https://bit.ly/3dhbASn  pic.twitter.com/XuZGAydUEI",1,8.14972e-06,,不确定
"Residents gathered in large numbers in #Mumbai's Kalyan to show their support for those working tirelessly to control the pandemic #Covid19 #ReporterDiary @divyeshas
More videos:  http://bit.ly/IndiaTodaySocial 
#5Baje5Minute #Covid_19india pic.twitter.com/BwOdavM6wz",1,3.260508e-05,,不确定
More Questions Over Police Case Against COVID-19 Positive Kanika Kapoor  https://www.ndtv.com/india-news/more-questions-over-police-case-against-covid-19-positive-kanika-kapoor-2198795  #NDTVNewsBeeps #coronavirus #kanikakapoor pic.twitter.com/uTxjevYTGB,1,6.4761853e-06,,不确定
"#JanataCurfew in Uttar Pradesh extended till Monday.  https://www.ndtv.com/india-news/janata-curfew-in-uttar-pradesh-extended-till-monday-2198854 
#Covid_19india pic.twitter.com/eu8zGzeoSU",1,4.9681994e-06,,不确定
"To fight #Covid-19, no trains, metros, interstate buses till March 31.
 https://www.ndtv.com/india-news/coronavirus-trains-stopped-till-march-31-no-metros-interstate-buses-to-prevent-spread-of-coronavirus-2198784 
#CoronavirusPandemic #CoronavirusOutbreak #Covid19India pic.twitter.com/0dIp04oTPQ",1,5.4978455e-06,,不确定
"#COVID-19 test should not cost more than Rs 4,500: Centre to private labs.
 https://www.ndtv.com/india-news/coronavirus-outbreak-centre-tells-private-labs-covid-19-test-should-not-cost-more-than-rs-4-500-2198636  pic.twitter.com/9FB48fv8Fd",1,4.7328795e-06,,不确定
"""60 private labs have registered so far to conduct COVID-19 tests"": Balram Bhargava, Director, Indian Council of Medical Research Director.

#CoronavirusOutbreak #CoronavirusPandemic 

More on  http://ndtv.com  and NDTV 24x7",1,9.3060635e-06,,不确定
"""The 4-year-old child who was suspected of #COVID19 and tested has been found negative. There is no COVID-19 positive case in Assam so far"": Himanta Biswa Sarma, Assam minister. 

#CoronavirusPandemic #CoronavirusOutbreak 

More on  http://ndtv.com  and NDTV 24x7 pic.twitter.com/tnPFBxfz52",1,5.3544254e-06,,不确定
"Govt's instructions should be followed until the spread of #COVID-19 is brought under control, says #Rajinikanth  https://trib.al/PesJ7hE ",1,4.543808e-06,,不确定
"#Karnataka Chief Minister B.S. Yediyurappa said on Sunday that the 1,700-bed Victoria hospital will be used specially to tackle COVID-19. The patients in the hospital will be shifted to other hospitals. #CoronavirusOutbreak https://trib.al/nl34adJ ",1,6.4532014e-06,,不确定
IIT-Delhi team develops cheap # COVID-19 test  https://trib.al/N14DN11 ,1,8.716809e-06,,不确定
"While pandemics such as COVID-19 are not new to the world, it is important to stay protected in every manner possible. #CoronavirusOutbreak #Medical #Insurance https://trib.al/idipxlo ",1,6.256705e-06,,不确定
"Following information that Jameel Ahmed, a #PFI activist, had brought 10 Indonesian preachers to Karimnagar town on March 15, police nabbed them on March 18 and shifted them to a hospital, where all of them were tested for COVID-19. #CoronavirusOutbreak https://trib.al/hFT2M3t ",1,9.995212e-06,,不确定
"Co-chair of the Empowered Committee for COVID-19 Response, India, Dr. V.K. Paul said the changed circumstances of the spread of the disease called for a revised testing strategy and marshalling all resources to contain the pandemic. #CoronavirusOutbreak https://trib.al/D8PO5T7 ",1,4.684204e-06,,不确定
"After a fresh confirmed case of COVID-19 was reported in #Chandigarh on Sunday, the administration notified a lock down of all 'non-essential establishments' till March 31. #CoronavirusOutbreak #lockdown https://trib.al/CEflE4l ",1,6.607381e-06,,不确定
"#Karnataka Chief Minister B.S. Yediyurappa said on Sunday that the 1,700-bed Victoria hospital will be used specially to tackle COVID-19. The patients in the hospital will be shifted to other hospitals. #CoronavirusOutbreak
 https://trib.al/BV3vpot ",1,6.4532014e-06,,不确定
"Co-chair of the Empowered Committee for COVID-19 Response, India, Dr. V.K. Paul said the changed circumstances of the spread of the disease called for a revised testing strategy and marshalling all resources to contain the pandemic. #CoronavirusOutbreak https://trib.al/AfukEOb ",1,4.684204e-06,,不确定
National carrier #AirIndia has unveiled its second set of cost-cutting measures to survive the COVID-19 #outbreak and also ensure that it remains attractive when it is sold https://bit.ly/3dmFmF5 ,1,6.343244e-06,,不确定
"Despatch from Dhaka | A sub-district, about 125 km from #Dhaka, has become the first potential hotspot for COVID-19 cases to come under partial #lockdown https://bit.ly/3baUP9o ",1,1.0177225e-05,,不确定
Perspective: President Trump must act immediately to protect doctors and nurses from covid-19  https://wapo.st/2wkIKjr ,1,4.67994e-06,,不确定
Parents urged not to send children to school because of Covid-19  https://bbc.in/2UwRBGH ,1,6.492226e-06,,不确定
Will government rescue package be enough for firms affected by Covid-19?  https://bbc.in/2UocF20 ,1,4.7062836e-06,,不确定
Coronavirus map: how Covid-19 is spreading across the world  https://www.theguardian.com/world/ng-interactive/2020/mar/23/coronavirus-map-how-covid-19-is-spreading-across-the-world?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1584963788 ,1,8.708318e-06,,不确定
Coronavirus: what happens to people's lungs if they get Covid-19?  https://www.theguardian.com/world/2020/mar/23/coronavirus-what-happens-to-peoples-lungs-if-they-get-covid-19?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1584956331 ,1,5.814366e-06,,不确定
"#Coronavirus #CoronavirusOutbreak
A universal basic income could be just a starting point for the Modi government in India, where Covid-19 cases are rising every day.
(@prabhashRinkoo) https://www.indiatoday.in/news-analysis/story/coronavirus-outbreak-why-it-is-time-for-modi-govt-to-launch-universal-basic-income-scheme-1658784-2020-03-23 ",1,6.560177e-06,,不确定
"With 67 cases, #Kerala has the second highest number of Covid-19 cases in India
#CoronavirusOutbreak https://www.indiatoday.in/india/story/coronavirus-india-covid-19-new-cases-toll-confirmed-news-latest-updates-1658596-2020-03-23 ",1,8.195658e-06,,不确定
"The sit-in protest on Morland Road against CAA, NRC and NPR has been temporarily called off in the wake of Covid-19.
#CoronavirusOutbreak https://www.indiatoday.in/india/story/anti-caa-protest-mumbai-suspended-coronavirus-1658606-2020-03-23 ",1,7.308079e-06,,不确定
"#AFWAFactCheck
A picture showing a hall full of coffins has gone viral on social media with the claim that these are the coffins of Covid-19 patients who died in a single day in Italy.
(@arjundeodia) https://www.indiatoday.in/fact-check/story/picture-coffins-no-relation-covid19-coronavirus-deaths-italy-1658475-2020-03-22 ",1,5.2964874e-06,,不确定
"ICMR's Covid-19 task force recommends hydroxy-chloroquine for high-risk cases. Dr. Sudhir Bhandari, SMS Medical College & Hospital, shares the importance of this drug.
Watch #IndiaFirst with @gauravcsawant | #Covid19 #StayHome #CoronavirusCrisis
Live:  http://bit.ly/IT_LiveTV  pic.twitter.com/1WPkG7DJ21",1,1.0394869e-05,,不确定
Combating #Covid19: Global economic challenge and can markets cope with Covid-19? Watch #Newstrack with @rahulkanwal. pic.twitter.com/CwF0lzfhD1,1,6.494065e-06,,不确定
"India's health sector ready for Covid-19 challenge?
Watch #6PMPrime with @rahulkanwal
#CoronavirusOutbreak pic.twitter.com/P1vAlJYqCH",1,5.265273e-06,,不确定
"Indian-origin UK quiz master slams reports that he has #COVID-19.
 https://www.ndtv.com/indians-abroad/indian-origin-uk-quiz-master-paul-sinha-slams-reports-saying-he-is-covid-19-positive-2199262  pic.twitter.com/U0RxR60pfj",1,5.106122e-06,,不确定
"India's 8th COVID-19 Death In Bengal, Man Had No Travel History: Sources  https://www.ndtv.com/india-news/indias-eighth-covid-19-death-in-bengal-patient-had-no-travel-history-2199329  #NDTVNewsBeeps pic.twitter.com/Lx5eB65Tci",1,5.3665617e-06,,不确定
"""Risen to call of humanity"": PM's shoutout to Air India amid #COVID-19 ops.
 https://www.ndtv.com/india-news/coronavirus-india-pm-modi-shoutout-to-air-india-amid-covid-19-ops-risen-to-call-of-humanity-2199123  pic.twitter.com/dtaAo8w8lT",1,5.5702058e-06,,不确定
"""12 laboratory chains have been registered and they have started functioning. These 12 have 15,000 collection centres across the country"": ICMR Director-General Balram Bhargava. 

More on  http://ndtv.com  and NDTV 24x7 

#Covid_19India #CoronavirusPandemic",1,1.3917518e-05,,不确定
"""415 confirmed cases reported so far, 23 patients discharged, 7 deaths reported"": Lav Agarwal, Joint Secretary, Health Ministry. 

More on  http://ndtv.com  and NDTV 24x7 

#Covid_19India #CoronavirusPandemic #CoronavirusOutbreak",1,0.00014387755,,不确定
"#RelianceIndustriesLimited announced that it would set up India's first dedicated COVID-19 hospital, special quarantine facilities, import additional test kits and enhance production capacities to produce 1,00,000 face-masks per day
#CoronavirusOutbreak https://trib.al/xYedNii ",1,6.1657283e-06,,不确定
"The patient had a travel history to Italy and was tested positive for COVID-19 on March 21.
#CoronavirusOutbreak https://trib.al/vGFNhrk ",1,4.607925e-06,,不确定
#COVID-19 lockdowns hits NREGA workers hard  https://trib.al/e99PC6E  #CoronavirusOutbreak,1,5.838242e-06,,不确定
"Travel ban and measures control COVID-19 have reduced consumers in the urban and rural #poultry farms. The trend is prevalent across the country and more in south India. On an average, it causes a monthly loss of around ¹300 crore. #CoronavirusOutbreak https://trib.al/dtATgoe ",1,8.502861e-06,,不确定
"#COVID-19 is a wake-up call to the entire health system and how it disregards the needs of those fighting diseases like #TB. 
#CoronavirusOutbreak #Tuberculosis
 https://trib.al/aHZqcia ",1,4.678235e-06,,不确定
"Four private laboratories - Thyrocare, Suburban Diagnostics, Metropolis Healthcare Ltd. and HN Reliance Foundation Hospital have received approval from the Indian Council of Medical Research to carry out #COVID-19 tests

 https://bit.ly/2WB5UwA ",1,1.9424311e-05,,不确定
"Some of these medications are already used to treat other diseases, and repurposing them to treat Covid-19, the illness caused by the coronavirus, may be faster than trying to invent a new antiviral from scratch, the scientists said  https://nyti.ms/2y28EsB ",1,7.341182e-06,,不确定
London underground packed as services cut to curb Covid-19 spread  video  https://www.theguardian.com/world/video/2020/mar/24/london-underground-packed-as-services-cut-to-curb-covid-19-spread-video?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1585048382 ,1,8.897772e-06,,不确定
UK abortion law briefly changes during Covid-19 outbreak  https://www.theguardian.com/world/2020/mar/24/uk-abortion-law-pills-home-covid-19-outbreak?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1585063599 ,1,6.581157e-06,,不确定
London's ExCel centre will be treating Covid-19 patients 'within days'  https://www.theguardian.com/world/2020/mar/24/londons-excel-centre-will-be-treating-covid-19-patients-within-days?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1585066291 ,1,7.598465e-06,,不确定
Coronavirus: what happens to people's lungs if they get Covid-19?  https://www.theguardian.com/world/2020/mar/24/coronavirus-what-happens-to-peoples-lungs-if-they-get-covid-19?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1585014794 ,1,5.697738e-06,,不确定
